"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.8982469947594e-06,0.583962660888701,0.071,0.047,0.0406775348506992,"4","RBM42"
1.91169985524974e-06,0.298302023467353,0.181,0.142,0.0409658161981466,"4","CALM3"
1.91393908646459e-06,0.574818203449159,0.051,0.032,0.0410138006838497,"4","TCTA"
1.92708897803169e-06,0.48013440215646,0.077,0.052,0.0412955897102411,"4","MAP2K1"
1.92977520131412e-06,0.314117764556345,0.13,0.097,0.0413531527889602,"4","RAB8A"
1.96161963893744e-06,0.624344835672279,0.05,0.03,0.0420355472427904,"4","PNPT1"
1.97834867008285e-06,0.74644940334804,0.025,0.013,0.0423940336512055,"4","ZNF875"
1.99550979450056e-06,0.314206885359826,0.133,0.099,0.0427617793863524,"4","NIPBL"
2.0047829650603e-06,1.33085617737755,0.016,0.006,0.0429604941582771,"4","ENSG00000168274"
2.00604826071946e-06,0.399328057562538,0.099,0.07,0.0429876081789573,"4","NUMB"
2.01497767864202e-06,0.411696014240163,0.094,0.066,0.0431789566756198,"4","ITPA"
2.01673271524308e-06,0.649964577494003,0.025,0.013,0.043216565354944,"4","DNASE1L3"
2.02980435105314e-06,0.285668326906035,0.127,0.094,0.0434966774387178,"4","CARD8"
2.05767171175632e-06,0.384846169236198,0.09,0.063,0.0440938471112262,"4","DR1"
2.05982826844193e-06,0.351623145624172,0.136,0.103,0.0441400599644421,"4","VDAC1"
2.06782282100664e-06,0.298048980560585,0.099,0.069,0.0443113752313513,"4","ZNF274"
2.07770090339172e-06,0.32030189053431,0.177,0.138,0.0445230526587812,"4","PSMC5"
2.09399231833046e-06,0.792467163518652,0.031,0.017,0.0448721613895035,"4","AAGAB"
2.10276053083953e-06,0.674426676077733,0.045,0.027,0.0450600554153603,"4","NVL"
2.13752018871467e-06,0.569414866764568,0.06,0.038,0.0458049201239667,"4","RNASEK"
2.1377532308191e-06,0.38563540498492,0.101,0.072,0.0458099139832225,"4","ERAP2"
2.16967447628394e-06,0.409381720190551,0.111,0.081,0.0464939543522885,"4","ATP6V0D1"
2.19324478816338e-06,0.805292297247902,0.017,0.007,0.0469990425655531,"4","WDR66"
2.20515129299709e-06,0.306792628992535,0.123,0.09,0.0472541870576346,"4","CNOT4"
2.24856808345127e-06,0.553243744018315,0.066,0.043,0.0481845654602772,"4","SERTAD1"
2.27801427066588e-06,1.45738204146452,0.012,0.004,0.0488155678060992,"4","C1orf220"
2.31098448138876e-06,0.369912246879848,0.08,0.054,0.0495220864516797,"4","SGSM3"
2.32139473587163e-06,0.986251064461665,0.02,0.009,0.0497451677949931,"4","HIVEP3"
2.39873111568953e-06,0.374776428479449,0.102,0.073,0.0514024090781108,"4","TRAPPC3"
2.42302699506027e-06,0.74661266512186,0.043,0.025,0.0519230454771466,"4","MCM3"
2.43053069151093e-06,0.484922840064252,0.056,0.035,0.0520838421883877,"4","PRPS2"
2.48978368504846e-06,0.8820204912649,0.019,0.008,0.0533535745869035,"4","LDOC1"
2.49500444080496e-06,0.449682046444274,0.11,0.08,0.0534654501620096,"4","DECR1"
2.50306490093397e-06,0.366187316104282,0.079,0.053,0.0536381777621141,"4","HAT1"
2.50399174526049e-06,0.538044721268162,0.066,0.044,0.0536580391091871,"4","DPM2"
2.52622889017387e-06,0.45447660510654,0.089,0.062,0.0541345588875358,"4","TMEM109"
2.53570200332113e-06,0.427125018473212,0.05,0.03,0.0543375582291685,"4","FOXO1"
2.53933652373599e-06,0.464716389218915,0.107,0.078,0.0544154423671385,"4","PPP1R18"
2.54850171050032e-06,0.498646832774745,0.055,0.035,0.0546118431543115,"4","ATG4C"
2.56184310990262e-06,0.365040725049091,0.112,0.082,0.0548977360021032,"4","RB1CC1"
2.60051489381535e-06,0.350089534005373,0.109,0.079,0.0557264336595692,"4","RNGTT"
2.61544007448174e-06,0.335071689842701,0.14,0.106,0.0560462653560691,"4","S1PR4"
2.6591230000877e-06,0.434605625210432,0.103,0.074,0.0569823467688793,"4","POLR2C"
2.70683911795958e-06,0.489354759671486,0.07,0.047,0.0580048554587558,"4","DRG1"
2.74838772696929e-06,0.411311096973354,0.11,0.081,0.0588952006012249,"4","RABGAP1L"
2.75751515568707e-06,0.349131398194568,0.075,0.051,0.0590907922712181,"4","KDM4C"
2.78723430261163e-06,0.934083114671599,0.015,0.006,0.0597276438706646,"4","TRIM58"
2.80314413074642e-06,0.333300924081009,0.118,0.086,0.060068575577765,"4","SEC63"
2.8064017580151e-06,0.399988989908528,0.096,0.068,0.0601383832725055,"4","FIP1L1"
2.81148456614504e-06,0.442435842366234,0.074,0.05,0.0602473027679221,"4","HERC4"
2.85715834952311e-06,0.281789323176381,0.149,0.114,0.0612260462719307,"4","EIF3J"
2.86645814679363e-06,0.405099653953981,0.13,0.098,0.0614253316276408,"4","SMARCA5"
2.89261907024291e-06,0.811083025092357,0.027,0.014,0.0619859340562354,"4","PNP"
2.92027950452785e-06,0.310452302111909,0.125,0.092,0.0625786695025272,"4","RPN2"
2.94748477352426e-06,0.342748369230427,0.127,0.095,0.0631616512118514,"4","NOP56"
2.94902024701774e-06,0.654196358191865,0.053,0.033,0.0631945548733431,"4","STK25"
2.95765007478576e-06,0.403817442069217,0.104,0.075,0.0633794834525841,"4","PPP2R1A"
2.99413520535578e-06,0.274448843289009,0.139,0.105,0.064161323315569,"4","FGFR1OP2"
3.02073871361501e-06,0.292511261677892,0.11,0.08,0.064731409894056,"4","MTF2"
3.03741210355268e-06,0.374288709513221,0.087,0.061,0.0650887039670305,"4","TGFBR2"
3.04834081641205e-06,0.364629648641229,0.101,0.072,0.0653228953548939,"4","SCFD1"
3.04949109992744e-06,0.276879972281816,0.124,0.092,0.0653475447803451,"4","SNRPA1"
3.07595392920712e-06,0.449822845807377,0.071,0.047,0.0659146167489795,"4","B3GAT3"
3.11221914609215e-06,0.661137347667943,0.051,0.032,0.0666917440816087,"4","ZNF708"
3.21398411447924e-06,0.789700161045871,0.03,0.016,0.0688724655891756,"4","ARRDC1-AS1"
3.22113683562875e-06,0.527973010254935,0.061,0.039,0.0690257412506886,"4","SRRT"
3.2695887895255e-06,0.333141366535176,0.11,0.081,0.0700640181707419,"4","PCMT1"
3.35491005598251e-06,0.366507224719257,0.08,0.054,0.0718923675896493,"4","POLD2"
3.51642095802389e-06,0.264250046191132,0.129,0.096,0.075353384709494,"4","AKR1A1"
3.66347004910516e-06,0.650106197589821,0.044,0.026,0.0785044996822745,"4","SLC7A7"
3.73817868101929e-06,0.595307651849282,0.056,0.036,0.0801054309555624,"4","TPP2"
3.74746761373389e-06,0.340060037094234,0.118,0.087,0.0803044834947036,"4","DDOST"
3.76750114915712e-06,0.28789284212617,0.071,0.047,0.080733782125288,"4","ADPRM"
3.84438881551605e-06,0.293908236748237,0.105,0.075,0.0823814079276934,"4","FGR"
3.92021392737161e-06,1.02480184543641,0.02,0.009,0.0840062642496463,"4","PHC1"
3.94639455585179e-06,0.372806477868792,0.08,0.055,0.084567288937348,"4","TMEM183A"
3.95659614767788e-06,0.391977218135858,0.108,0.079,0.0847858988485893,"4","REST"
4.10406560188939e-06,0.492650863270235,0.05,0.031,0.0879460217828877,"4","ATP10D"
4.11643805422989e-06,0.461399137154091,0.049,0.03,0.0882111510640922,"4","GIHCG"
4.14722061110818e-06,0.57040090171905,0.065,0.044,0.0888707904754372,"4","UBA1"
4.21471500635054e-06,0.432651136181449,0.071,0.048,0.0903171278710857,"4","SCAPER"
4.22604165105938e-06,0.401460477402907,0.091,0.064,0.0905598465405516,"4","NDUFA7"
4.27583244393841e-06,0.448106258090533,0.062,0.041,0.0916268134411563,"4","CBLB"
4.30853080287591e-06,0.424883471227402,0.073,0.049,0.0923275065748279,"4","MRPL13"
4.31547865257037e-06,0.483411383705694,0.057,0.036,0.0924763920459304,"4","UXS1"
4.32796845841293e-06,0.847275147013861,0.032,0.017,0.0927440360953308,"4","MR1"
4.40456553452664e-06,0.373756878293688,0.123,0.092,0.0943854348393715,"4","HSD17B10"
4.4128783644959e-06,0.495963573530725,0.056,0.036,0.0945635704727826,"4","ATP6AP1"
4.44209885661798e-06,0.546919721493409,0.059,0.038,0.0951897363984667,"4","NUAK2"
4.46626292281376e-06,0.413661578542473,0.09,0.063,0.0957075481729761,"4","MALT1"
4.54495637322263e-06,0.647431252333385,0.045,0.028,0.0973938701217877,"4","SYVN1"
4.56095667810398e-06,0.317847545813011,0.128,0.097,0.0977367406550902,"4","MRPS34"
4.67937414034341e-06,0.452313626093963,0.081,0.057,0.100274308453419,"4","CCDC124"
4.79355111075975e-06,0.620955388013024,0.055,0.035,0.102721006752471,"4","PRDX3"
4.79935029691686e-06,0.506313024653836,0.065,0.043,0.102845277512631,"4","PEF1"
4.85820042008534e-06,0.524777933189223,0.047,0.029,0.104106376802009,"4","NUCB2"
4.88329299363659e-06,0.39564724163168,0.106,0.078,0.104644085560638,"4","SUN2"
5.10292941293651e-06,0.39880738678713,0.065,0.043,0.109350674389816,"4","ZKSCAN1"
5.10775569516185e-06,0.316711512363826,0.128,0.096,0.109454096791623,"4","SPAG7"
5.13167316911803e-06,0.319815038010106,0.077,0.053,0.10996662434103,"4","CCNG2"
5.22103091980806e-06,0.474208095389527,0.053,0.034,0.111881471580567,"4","PIGBOS1"
5.23866488155564e-06,0.723246664029727,0.023,0.011,0.112259349746856,"4","LINC01800"
5.27526180724446e-06,0.421189478503133,0.093,0.067,0.113043585267442,"4","SPTBN1"
5.30028996963743e-06,0.351282331042455,0.091,0.065,0.11357991375936,"4","ACO2"
5.50664773306728e-06,0.299764701291405,0.127,0.095,0.118001954271899,"4","TXN2"
5.53474530069347e-06,0.53653843514659,0.036,0.02,0.11860405704856,"4","SLC16A7"
5.57011567820962e-06,0.340357038727352,0.104,0.076,0.119362008868354,"4","PSMA5"
5.59454756827134e-06,0.636985613778828,0.041,0.024,0.119885559840487,"4","XRCC4"
5.71819271074335e-06,0.731806689908961,0.04,0.024,0.122535151598519,"4","WDR18"
5.72910279777361e-06,0.316304582140502,0.125,0.094,0.122768943853491,"4","PSMD13"
5.79753875092809e-06,0.386914920094198,0.076,0.052,0.124235457893638,"4","PRPF18"
5.82508384346447e-06,0.524509190023116,0.065,0.043,0.1248257216816,"4","INTS11"
5.92831097492416e-06,0.664287721505313,0.04,0.023,0.12703777588165,"4","TBC1D10A"
6.04515422754522e-06,0.270468093387665,0.152,0.118,0.129541609942066,"4","SRPK2"
6.25967641890519e-06,0.365933672855056,0.091,0.065,0.134138605980719,"4","TBC1D22A"
6.25984589376834e-06,0.694198847151455,0.037,0.021,0.134142237657562,"4","ARHGEF7"
6.28415205555941e-06,0.421867212798147,0.084,0.058,0.134663094398583,"4","CEP135"
6.40186616515931e-06,0.598542769340339,0.055,0.036,0.137185590053199,"4","HEXIM1"
6.4622415553244e-06,0.271851058088348,0.082,0.057,0.138479374289047,"4","GPR18"
6.53207057903728e-06,0.481370793259781,0.076,0.053,0.13997574043819,"4","RAP2C"
6.62572739419684e-06,0.533976139060639,0.05,0.031,0.141982712330244,"4","AGTRAP"
6.7352272959665e-06,0.545246123780986,0.032,0.018,0.144329185725266,"4","CETN3"
6.8960724251269e-06,0.250492531825736,0.222,0.181,0.147775935998044,"4","PAK2"
6.99912382900794e-06,0.265416093449687,0.132,0.1,0.149984224531811,"4","TRAF5"
7.00592255544482e-06,0.350831897193377,0.088,0.062,0.150129914440627,"4","TSNAX"
7.13170990323742e-06,0.442200083454821,0.071,0.048,0.152825411516475,"4","COA3"
7.16200525252381e-06,0.371955057670059,0.1,0.073,0.153474610556333,"4","SUCLG1"
7.18119141969637e-06,1.04252071963497,0.011,0.004,0.153885750932674,"4","ZNF135"
7.40114183091279e-06,0.724253795881283,0.041,0.025,0.15859906829463,"4","IQGAP2"
7.59975077598931e-06,0.504514996308823,0.066,0.045,0.162855059378675,"4","COMT"
7.67584238510614e-06,0.967559861325487,0.02,0.01,0.164485626470439,"4","CYP2U1"
7.79013670900091e-06,0.373615724536858,0.094,0.067,0.166934839537181,"4","BRD7"
7.82674974562197e-06,0.287810918449499,0.127,0.096,0.167719420298933,"4","NDUFA10"
7.92700885339153e-06,0.715173559146301,0.025,0.013,0.169867872719327,"4","TGDS"
7.95735482098261e-06,0.271460766623818,0.144,0.11,0.170518156458836,"4","RTN4"
7.99275076107656e-06,0.728820046938894,0.026,0.013,0.17127665605911,"4","PIK3C2B"
8.00896471294672e-06,0.337152819619218,0.078,0.054,0.171624104833735,"4","DPH5"
8.01853502849198e-06,0.353099320093987,0.085,0.06,0.171829187125555,"4","ING4"
8.04005350064768e-06,0.63399711695332,0.021,0.01,0.172290306465379,"4","TAPT1-AS1"
8.09218844009199e-06,0.607652244013253,0.05,0.032,0.173407506082731,"4","DHRS1"
8.11106466468409e-06,0.587946673111285,0.04,0.024,0.173812004699515,"4","PDCD11"
8.18402605526702e-06,0.465937237171811,0.103,0.076,0.175375494338317,"4","YIPF4"
8.19113107542969e-06,0.611084679507558,0.048,0.03,0.175527747815383,"4","ADAM8"
8.32996638893589e-06,0.833809331344131,0.024,0.012,0.178502849748507,"4","LINC02245"
8.41635678474632e-06,0.324776760609804,0.127,0.096,0.180354109540329,"4","FIBP"
8.48339265446721e-06,0.344749327906393,0.125,0.095,0.181790621192578,"4","PPM1G"
8.4970129089563e-06,0.289156286333165,0.135,0.104,0.182082489626025,"4","STRAP"
8.57251475271194e-06,0.413647627653245,0.087,0.062,0.183700418635864,"4","PRKX"
8.65019719031196e-06,0.379884844360932,0.088,0.063,0.185365075591195,"4","MRPL18"
8.67030082658251e-06,0.608651026382508,0.048,0.03,0.185795876412837,"4","CCDC18"
8.75052699081946e-06,0.268358668854214,0.154,0.12,0.18751504288627,"4","ASAH1"
8.76020075076459e-06,0.671862650334852,0.047,0.029,0.187722341888134,"4","RGS14"
8.86604531007965e-06,0.326944244215946,0.111,0.082,0.189990484949697,"4","C1GALT1"
8.93555128576457e-06,0.754734004941538,0.033,0.019,0.191479928502649,"4","ACTL6A"
9.01422179984113e-06,0.572940691107144,0.045,0.027,0.193165758948796,"4","LRRC47"
9.11588917073122e-06,0.595301744040677,0.045,0.028,0.195344389039599,"4","ABCB7"
9.11812032308313e-06,0.426617529801069,0.097,0.071,0.195392200403348,"4","SMC5"
9.12089029314303e-06,0.380717442722447,0.095,0.069,0.195451558091762,"4","SDHD"
9.13740295565738e-06,0.321682454905088,0.112,0.084,0.195805407936782,"4","IER3IP1"
9.39284045923171e-06,0.385800628137991,0.078,0.054,0.201279178200876,"4","HAUS1"
9.45100642189749e-06,0.506691809097138,0.042,0.026,0.202525616614841,"4","GM2A"
9.55877021042089e-06,0.611080887922436,0.041,0.025,0.204834886839109,"4","SMC2"
9.78100201225596e-06,0.828675881327702,0.026,0.014,0.209597092120633,"4","MAPK9"
9.83628850887942e-06,0.494087575600823,0.058,0.038,0.210781826456777,"4","ATF1"
9.86717360763461e-06,0.35277476363235,0.103,0.075,0.211443663238002,"4","PIH1D1"
9.88678943238142e-06,1.15107991582328,0.011,0.004,0.211864010746501,"4","GSDMB"
9.91569458641536e-06,0.514174824114487,0.066,0.045,0.212483419292295,"4","SIRT2"
9.91782621343375e-06,0.528220540261429,0.063,0.042,0.212529097927672,"4","ENSG00000121848"
1.00534778039698e-05,0.355099973158683,0.063,0.042,0.215435975861269,"4","MZF1-AS1"
1.01035978286916e-05,0.428391893251003,0.075,0.052,0.216509997871033,"4","GPBP1L1"
1.01963971752266e-05,0.945795101746255,0.019,0.009,0.218498595067931,"4","FHL1"
1.02042582253384e-05,0.279419911281973,0.12,0.09,0.218667049510776,"4","MMADHC"
1.02570492957637e-05,0.26072731544531,0.146,0.113,0.219798309358919,"4","ARHGAP45"
1.05643469188178e-05,0.534193398481332,0.06,0.04,0.226383390123346,"4","CCDC28A"
1.0748954509485e-05,0.635902998963169,0.031,0.017,0.230339346183754,"4","CHKB"
1.08594089814012e-05,0.353993900022496,0.115,0.087,0.232706275062447,"4","HMGA1"
1.09062705300439e-05,0.779478601023146,0.029,0.016,0.233710471188312,"4","CBX4"
1.09207679643988e-05,0.330917577327971,0.08,0.055,0.234021136709101,"4","AP1G2"
1.10335111057493e-05,0.26190281474273,0.107,0.078,0.236437109485101,"4","MORC3"
1.10591841933501e-05,0.257519274237466,0.132,0.101,0.2369872580793,"4","NUTF2"
1.13032614424873e-05,0.674371398287194,0.031,0.017,0.24221758945106,"4","RRP1"
1.13748091631141e-05,0.305579255767201,0.137,0.106,0.243750785556373,"4","HSH2D"
1.13913642361358e-05,0.358690808577243,0.099,0.072,0.244105544216153,"4","UBE2E1"
1.15158317320297e-05,0.536462256655123,0.055,0.035,0.246772758185665,"4","CCDC88B"
1.16583713235759e-05,0.327805699062417,0.112,0.084,0.249827239092908,"4","PTBP3"
1.16679207357842e-05,0.298296794675389,0.138,0.107,0.250031873447119,"4","YWHAE"
1.17625462677449e-05,0.751170115544243,0.022,0.011,0.252059603971505,"4","LIPE"
1.18281923683605e-05,0.320393931174793,0.126,0.096,0.253466334261597,"4","GOLGA4"
1.18993660328821e-05,0.428868550476802,0.082,0.058,0.254991514718631,"4","MRPS10"
1.21050794865382e-05,1.1100455480302,0.017,0.008,0.259399748317026,"4","NXPH4"
1.22700040276073e-05,0.407085918376334,0.07,0.048,0.262933916307596,"4","SF3A2"
1.23815979963458e-05,0.321328682707969,0.127,0.096,0.265325263463695,"4","VPS35"
1.2527659487701e-05,0.430349946796939,0.082,0.058,0.268455215161946,"4","NSL1"
1.27654680697712e-05,0.275101237399824,0.118,0.089,0.273551215267126,"4","CCDC66"
1.27769057241421e-05,0.374080481598039,0.09,0.065,0.273796312762642,"4","HADHB"
1.27998545096482e-05,0.627919199101208,0.039,0.023,0.274288082287251,"4","ASH2L"
1.28836204335567e-05,0.639431328381371,0.024,0.012,0.276083102270686,"4","AC136475.1"
1.28949945905469e-05,1.01239913922915,0.014,0.006,0.27632683908083,"4","KANSL1L"
1.30095812107992e-05,1.02582579946685,0.014,0.006,0.278782315766216,"4","APBB2"
1.31008515756917e-05,1.50454844974457,0.011,0.004,0.280738148415497,"4","AC110769.2"
1.31720726958313e-05,0.616727033499045,0.04,0.024,0.282264345798968,"4","APEH"
1.34297543322968e-05,0.260928552852774,0.105,0.077,0.287786205586789,"4","C1orf43"
1.35966504680291e-05,0.495306292959401,0.038,0.022,0.291362622879396,"4","DUSP6"
1.3621782318732e-05,0.589159048678948,0.043,0.027,0.291901173308109,"4","DENND2D"
1.42280771953206e-05,0.403654976599032,0.059,0.039,0.304893466218526,"4","SNAPIN"
1.43424886132465e-05,0.435905566127358,0.088,0.063,0.30734518849326,"4","SZRD1"
1.44750161799062e-05,0.700449080590058,0.026,0.014,0.310185121719209,"4","L3HYPDH"
1.45244673665106e-05,0.41943900880598,0.064,0.043,0.311244811196956,"4","MTHFD2L"
1.45380465509877e-05,0.268935557633337,0.15,0.117,0.311535799541116,"4","RBBP7"
1.4607647179173e-05,0.90329346394025,0.028,0.015,0.313027271402499,"4","ATAD5"
1.46836274391968e-05,0.34805146898608,0.104,0.077,0.314655452394548,"4","HPS1"
1.50489338164209e-05,1.36588742944174,0.01,0.003,0.322483602752084,"4","FAM200A"
1.51670898993797e-05,0.669632804160557,0.034,0.019,0.325015569453807,"4","MSH2"
1.5235894163296e-05,0.264422772653339,0.102,0.075,0.32648997602527,"4","CTNNBL1"
1.55202162671293e-05,0.316128776482945,0.136,0.105,0.332582714388314,"4","BOD1L1"
1.55928968313887e-05,0.389153910971188,0.079,0.055,0.334140186199828,"4","IQSEC1"
1.56776584616623e-05,1.00304500173038,0.015,0.006,0.335956543174961,"4","TNFAIP8L2"
1.58350804604198e-05,0.392451601885119,0.059,0.039,0.339329939186336,"4","SOCS1"
1.59744916088594e-05,0.614108541289724,0.049,0.031,0.342317380686248,"4","MAEA"
1.60245345180451e-05,0.90235107949704,0.015,0.006,0.343389750187188,"4","YAE1"
1.62761066794455e-05,0.566246210485776,0.046,0.029,0.348780690033837,"4","DHTKD1"
1.63168964521048e-05,0.621878045150102,0.032,0.018,0.349654774072153,"4","ZNF559"
1.63169652165183e-05,0.392872204920887,0.083,0.059,0.349656247624771,"4","AHSA1"
1.65930512296952e-05,1.09489910479594,0.016,0.007,0.355572494801137,"4","PELI2"
1.66370900121469e-05,0.265990677373145,0.163,0.129,0.356516201870295,"4","EIF2A"
1.67551405933841e-05,0.580732763016369,0.051,0.033,0.359045907775629,"4","LZIC"
1.67598877502753e-05,0.721622719250608,0.033,0.019,0.35914763460065,"4","ERAP1"
1.68474017870949e-05,0.384639581333637,0.076,0.054,0.361022972895656,"4","UQCC2"
1.70135963097207e-05,0.266632152898846,0.103,0.076,0.364584355321006,"4","UPF3B"
1.72875210720307e-05,0.368907065987249,0.1,0.074,0.370454289052545,"4","SYNCRIP"
1.73515382032067e-05,0.387783446821082,0.061,0.041,0.371826112156517,"4","PEX2"
1.76714056097065e-05,0.613830681093405,0.031,0.018,0.3786805508104,"4","SH3TC1"
1.79329442378849e-05,0.469923998246292,0.052,0.033,0.384285062073635,"4","E2F5"
1.80719221547537e-05,0.256023954828544,0.17,0.135,0.387263219854218,"4","PHB2"
1.81743999915509e-05,0.691261278538391,0.023,0.012,0.389459217418943,"4","CLUAP1"
1.82984870028564e-05,0.277071139643325,0.09,0.064,0.392118277984211,"4","RAD50"
1.83785469226741e-05,0.775260972912374,0.031,0.018,0.393833882005983,"4","MRPL20-AS1"
1.84525836564498e-05,0.966281872169138,0.021,0.011,0.395420415174062,"4","RSAD2"
1.85909425095858e-05,0.572000650257782,0.048,0.031,0.398385307037914,"4","DGLUCY"
1.88917071885717e-05,0.796740341940606,0.02,0.009,0.404830393343902,"4","TRAPPC5"
1.89386952759166e-05,0.73346443233243,0.038,0.023,0.405837301067617,"4","CASP10"
1.90211933377997e-05,0.54868733693314,0.054,0.035,0.407605152035711,"4","FIG4"
1.91188354337227e-05,0.380097975665193,0.085,0.061,0.409697524509243,"4","RRP7A"
1.91442581946261e-05,0.455556280269298,0.062,0.042,0.410242308852642,"4","DDX54"
1.91608062476291e-05,0.365626474720782,0.069,0.047,0.410596917080444,"4","DKC1"
